都道府県,性別,年齢区分,下限値,上限値,人数
茨城県,男性,50～54歳,45.0,60.0,930
茨城県,男性,50～54歳,30.0,45.0,41
茨城県,男性,50～54歳,0.0,30.0,27
栃木県,男性,50～54歳,90.0,inf,480
栃木県,男性,50～54歳,60.0,90.0,3608
栃木県,男性,50～54歳,45.0,60.0,429
栃木県,男性,50～54歳,30.0,45.0,20
栃木県,男性,50～54歳,0.0,30.0,16
群馬県,男性,50～54歳,90.0,inf,245
群馬県,男性,50～54歳,60.0,90.0,2646
群馬県,男性,50～54歳,45.0,60.0,443
群馬県,男性,50～54歳,30.0,45.0,22
群馬県,男性,50～54歳,0.0,30.0,11
埼玉県,男性,50～54歳,90.0,inf,1584
埼玉県,男性,50～54歳,60.0,90.0,13421
埼玉県,男性,50～54歳,45.0,60.0,1738
埼玉県,男性,50～54歳,30.0,45.0,79
埼玉県,男性,50～54歳,0.0,30.0,54
千葉県,男性,50～54歳,90.0,inf,1552
千葉県,男性,50～54歳,60.0,90.0,12896
千葉県,男性,50～54歳,45.0,60.0,1726
千葉県,男性,50～54歳,30.0,45.0,89
千葉県,男性,50～54歳,0.0,30.0,45
東京都,男性,50～54歳,90.0,inf,4630
東京都,男性,50～54歳,60.0,90.0,38897
東京都,男性,50～54歳,45.0,60.0,5002
東京都,男性,50～54歳,30.0,45.0,237
東京都,男性,50～54歳,0.0,30.0,132
神奈川県,男性,50～54歳,90.0,inf,2546
神奈川県,男性,50～54歳,60.0,90.0,24567
神奈川県,男性,50～54歳,45.0,60.0,3476
神奈川県,男性,50～54歳,30.0,45.0,130
神奈川県,男性,50～54歳,0.0,30.0,47
新潟県,男性,50～54歳,90.0,inf,295
新潟県,男性,50～54歳,60.0,90.0,2279
新潟県,男性,50～54歳,45.0,60.0,274
新潟県,男性,50～54歳,30.0,45.0,14
新潟県,男性,50～54歳,0.0,30.0,-
富山県,男性,50～54歳,90.0,inf,131
富山県,男性,50～54歳,60.0,90.0,1526
富山県,男性,50～54歳,45.0,60.0,210
富山県,男性,50～54歳,30.0,45.0,11
富山県,男性,50～54歳,0.0,30.0,-
石川県,男性,50～54歳,90.0,inf,203
石川県,男性,50～54歳,60.0,90.0,2391
石川県,男性,50～54歳,45.0,60.0,415
石川県,男性,50～54歳,30.0,45.0,28
石川県,男性,50～54歳,0.0,30.0,10
福井県,男性,50～54歳,90.0,inf,93
福井県,男性,50～54歳,60.0,90.0,984
福井県,男性,50～54歳,45.0,60.0,165
