地域,性別,年齢層,検査値範囲,人数
香川県,男,65～69歳,120未満,3005
愛媛県,男,65～69歳,180以上,203
愛媛県,男,65～69歳,160以上180未満,1150
愛媛県,男,65～69歳,140以上160未満,4472
愛媛県,男,65～69歳,130以上140未満,3913
愛媛県,男,65～69歳,120以上130未満,3620
愛媛県,男,65～69歳,120未満,3160
高知県,男,65～69歳,180以上,123
高知県,男,65～69歳,160以上180未満,653
高知県,男,65～69歳,140以上160未満,2500
高知県,男,65～69歳,130以上140未満,1948
高知県,男,65～69歳,120以上130未満,2256
高知県,男,65～69歳,120未満,1863
福岡県,男,65～69歳,180以上,562
福岡県,男,65～69歳,160以上180未満,3173
福岡県,男,65～69歳,140以上160未満,13720
福岡県,男,65～69歳,130以上140未満,14094
福岡県,男,65～69歳,120以上130未満,14661
福岡県,男,65～69歳,120未満,12210
佐賀県,男,65～69歳,180以上,72
佐賀県,男,65～69歳,160以上180未満,478
佐賀県,男,65～69歳,140以上160未満,2525
佐賀県,男,65～69歳,130以上140未満,2812
佐賀県,男,65～69歳,120以上130未満,3188
佐賀県,男,65～69歳,120未満,2846
長崎県,男,65～69歳,180以上,132
長崎県,男,65～69歳,160以上180未満,946
長崎県,男,65～69歳,140以上160未満,4766
長崎県,男,65～69歳,130以上140未満,5112
長崎県,男,65～69歳,120以上130未満,4646
長崎県,男,65～69歳,120未満,3563
熊本県,男,65～69歳,180以上,188
熊本県,男,65～69歳,160以上180未満,1268
熊本県,男,65～69歳,140以上160未満,5775
熊本県,男,65～69歳,130以上140未満,6217
熊本県,男,65～69歳,120以上130未満,6508
熊本県,男,65～69歳,120未満,5426
大分県,男,65～69歳,180以上,135
大分県,男,65～69歳,160以上180未満,853
大分県,男,65～69歳,140以上160未満,4017
大分県,男,65～69歳,130以上140未満,4208
大分県,男,65～69歳,120以上130未満,4414
大分県,男,65～69歳,120未満,3402
宮崎県,男,65～69歳,180以上,143
宮崎県,男,65～69歳,160以上180未満,812
宮崎県,男,65～69歳,140以上160未満,3889
宮崎県,男,65～69歳,130以上140未満,4010
宮崎県,男,65～69歳,120以上130未満,3726
宮崎県,男,65～69歳,120未満,2835
鹿児島県,男,65～69歳,180以上,197
鹿児島県,男,65～69歳,160以上180未満,1261
鹿児島県,男,65～69歳,140以上160未満,5913
鹿児島県,男,65～69歳,130以上140未満,6583
鹿児島県,男,65～69歳,120以上130未満,6333
鹿児島県,男,65～69歳,120未満,5263
沖縄県,男,65～69歳,180以上,156
沖縄県,男,65～69歳,160以上180未満,866
沖縄県,男,65～69歳,140以上160未満,4350
沖縄県,男,65～69歳,130以上140未満,3932
沖縄県,男,65～69歳,120以上130未満,3975
沖縄県,男,65～69歳,120未満,3225
北海道,男,70～74歳,180以上,690
北海道,男,70～74歳,160以上180未満,3717
北海道,男,70～74歳,140以上160未満,13317
北海道,男,70～74歳,130以上140未満,11911
北海道,男,70～74歳,120以上130未満,10959
北海道,男,70～74歳,120未満,7745
青森県,男,70～74歳,180以上,147
青森県,男,70～74歳,160以上180未満,920
青森県,男,70～74歳,140以上160未満,4444
青森県,男,70～74歳,130以上140未満,4694
青森県,男,70～74歳,120以上130未満,4181
青森県,男,70～74歳,120未満,3637
岩手県,男,70～74歳,180以上,228
岩手県,男,70～74歳,160以上180未満,1408
岩手県,男,70～74歳,140以上160未満,5892
岩手県,男,70～74歳,130以上140未満,5408
岩手県,男,70～74歳,120以上130未満,5010
岩手県,男,70～74歳,120未満,3650
宮城県,男,70～74歳,180以上,340
宮城県,男,70～74歳,160以上180未満,2145
宮城県,男,70～74歳,140以上160未満,9268
宮城県,男,70～74歳,130以上140未満,10364
宮城県,男,70～74歳,120以上130未満,9120
宮城県,男,70～74歳,120未満,7901
秋田県,男,70～74歳,180以上,215
秋田県,男,70～74歳,160以上180未満,1049
秋田県,男,70～74歳,140以上160未満,4405
秋田県,男,70～74歳,130以上140未満,4256
秋田県,男,70～74歳,120以上130未満,3579
秋田県,男,70～74歳,120未満,2567
山形県,男,70～74歳,180以上,293
山形県,男,70～74歳,160以上180未満,1760
山形県,男,70～74歳,140以上160未満,6521
山形県,男,70～74歳,130以上140未満,5181
山形県,男,70～74歳,120以上130未満,4509
山形県,男,70～74歳,120未満,4055
福島県,男,70～74歳,180以上,229
福島県,男,70～74歳,160以上180未満,1548
福島県,男,70～74歳,140以上160未満,7922
福島県,男,70～74歳,130以上140未満,8969
福島県,男,70～74歳,120以上130未満,7748
福島県,男,70～74歳,120未満,5749
茨城県,男,70～74歳,180以上,297
茨城県,男,70～74歳,160以上180未満,2145
茨城県,男,70～74歳,140以上160未満,9796
茨城県,男,70～74歳,130以上140未満,10402
茨城県,男,70～74歳,120以上130未満,10143
茨城県,男,70～74歳,120未満,7693
栃木県,男,70～74歳,180以上,287
栃木県,男,70～74歳,160以上180未満,1783
栃木県,男,70～74歳,140以上160未満,7705
栃木県,男,70～74歳,130以上140未満,7247
栃木県,男,70～74歳,120以上130未満,6895
栃木県,男,70～74歳,120未満,5059
群馬県,男,70～74歳,180以上,405
群馬県,男,70～74歳,160以上180未満,1988
群馬県,男,70～74歳,140以上160未満,8902
群馬県,男,70～74歳,130以上140未満,8293
群馬県,男,70～74歳,120以上130未満,7504
群馬県,男,70～74歳,120未満,5040
埼玉県,男,70～74歳,180以上,1216
埼玉県,男,70～74歳,160以上180未満,6684
埼玉県,男,70～74歳,140以上160未満,27221
埼玉県,男,70～74歳,130以上140未満,27520
埼玉県,男,70～74歳,120以上130未満,24686
埼玉県,男,70～74歳,120未満,18253
千葉県,男,70～74歳,180以上,876
千葉県,男,70～74歳,160以上180未満,4983
千葉県,男,70～74歳,140以上160未満,21155
千葉県,男,70～74歳,130以上140未満,22654
千葉県,男,70～74歳,120以上130未満,21702
千葉県,男,70～74歳,120未満,15924
東京都,男,70～74歳,180以上,1492
東京都,男,70～74歳,160以上180未満,8656
東京都,男,70～74歳,140以上160未満,39885
東京都,男,70～74歳,130以上140未満,45880
東京都,男,70～74歳,120以上130未満,42724
東京都,男,70～74歳,120未満,30568
神奈川県,男,70～74歳,180以上,970
神奈川県,男,70～74歳,160以上180未満,5540
神奈川県,男,70～74歳,140以上160未満,24708
神奈川県,男,70～74歳,130以上140未満,26103
神奈川県,男,70～74歳,120以上130未満,24187
神奈川県,男,70～74歳,120未満,18594
新潟県,男,70～74歳,180以上,276
新潟県,男,70～74歳,160以上180未満,2015
新潟県,男,70～74歳,140以上160未満,9106
新潟県,男,70～74歳,130以上140未満,9797
新潟県,男,70～74歳,120以上130未満,10664
新潟県,男,70～74歳,120未満,8619
富山県,男,70～74歳,180以上,167
富山県,男,70～74歳,160以上180未満,969
富山県,男,70～74歳,140以上160未満,4479
富山県,男,70～74歳,130以上140未満,4704
富山県,男,70～74歳,120以上130未満,4179
富山県,男,70～74歳,120未満,3367
石川県,男,70～74歳,180以上,140
石川県,男,70～74歳,160以上180未満,964
石川県,男,70～74歳,140以上160未満,4540
石川県,男,70～74歳,130以上140未満,4837
石川県,男,70～74歳,120以上130未満,4671
石川県,男,70～74歳,120未満,3446
福井県,男,70～74歳,180以上,144
福井県,男,70～74歳,160以上180未満,734
福井県,男,70～74歳,140以上160未満,2760
福井県,男,70～74歳,130以上140未満,2607
福井県,男,70～74歳,120以上130未満,2412
福井県,男,70～74歳,120未満,1741
山梨県,男,70～74歳,180以上,171
山梨県,男,70～74歳,160以上180未満,1121
山梨県,男,70～74歳,140以上160未満,4218
山梨県,男,70～74歳,130以上140未満,3297
山梨県,男,70～74歳,120以上130未満,2890
山梨県,男,70～74歳,120未満,2573
長野県,男,70～74歳,180以上,274
長野県,男,70～74歳,160以上180未満,1796
長野県,男,70～74歳,140以上160未満,8644
長野県,男,70～74歳,130以上140未満,9206
長野県,男,70～74歳,120以上130未満,9147
長野県,男,70～74歳,120未満,7688
岐阜県,男,70～74歳,180以上,289
岐阜県,男,70～74歳,160以上180未満,1813
岐阜県,男,70～74歳,140以上160未満,7879
岐阜県,男,70～74歳,130以上140未満,8654
岐阜県,男,70～74歳,120以上130未満,7890
岐阜県,男,70～74歳,120未満,6211
静岡県,男,70～74歳,180以上,479
静岡県,男,70～74歳,160以上180未満,2766
静岡県,男,70～74歳,140以上160未満,12614
静岡県,男,70～74歳,130以上140未満,14187
静岡県,男,70～74歳,120以上130未満,14733
静岡県,男,70～74歳,120未満,10347
愛知県,男,70～74歳,180以上,1142
愛知県,男,70～74歳,160以上180未満,6247
愛知県,男,70～74歳,140以上160未満,25775
愛知県,男,70～74歳,130以上140未満,25704
愛知県,男,70～74歳,120以上130未満,22665
愛知県,男,70～74歳,120未満,17306
三重県,男,70～74歳,180以上,282
三重県,男,70～74歳,160以上180未満,1632
三重県,男,70～74歳,140以上160未満,7521
三重県,男,70～74歳,130以上140未満,7939
三重県,男,70～74歳,120以上130未満,7310
三重県,男,70～74歳,120未満,5288
滋賀県,男,70～74歳,180以上,233
滋賀県,男,70～74歳,160以上180未満,1276
滋賀県,男,70～74歳,140以上160未満,5109
滋賀県,男,70～74歳,130以上140未満,5131
滋賀県,男,70～74歳,120以上130未満,4958
滋賀県,男,70～74歳,120未満,3760
京都府,男,70～74歳,180以上,324
京都府,男,70～74歳,160以上180未満,2022
京都府,男,70～74歳,140以上160未満,8165
京都府,男,70～74歳,130以上140未満,7936
京都府,男,70～74歳,120以上130未満,7630
京都府,男,70～74歳,120未満,6060
大阪府,男,70～74歳,180以上,1072
大阪府,男,70～74歳,160以上180未満,5743
大阪府,男,70～74歳,140以上160未満,23864
大阪府,男,70～74歳,130以上140未満,22533
大阪府,男,70～74歳,120以上130未満,20880
大阪府,男,70～74歳,120未満,16278
兵庫県,男,70～74歳,180以上,797
兵庫県,男,70～74歳,160以上180未満,4495
兵庫県,男,70～74歳,140以上160未満,18202
兵庫県,男,70～74歳,130以上140未満,18214
兵庫県,男,70～74歳,120以上130未満,16728
兵庫県,男,70～74歳,120未満,13212
奈良県,男,70～74歳,180以上,147
奈良県,男,70～74歳,160以上180未満,1024
奈良県,男,70～74歳,140以上160未満,4653
奈良県,男,70～74歳,130以上140未満,4793
奈良県,男,70～74歳,120以上130未満,4548
奈良県,男,70～74歳,120未満,3324
和歌山県,男,70～74歳,180以上,153
和歌山県,男,70～74歳,160以上180未満,961
和歌山県,男,70～74歳,140以上160未満,3944
和歌山県,男,70～74歳,130以上140未満,3525
和歌山県,男,70～74歳,120以上130未満,3011
和歌山県,男,70～74歳,120未満,2173
鳥取県,男,70～74歳,180以上,101
鳥取県,男,70～74歳,160以上180未満,597
鳥取県,男,70～74歳,140以上160未満,2166
鳥取県,男,70～74歳,130以上140未満,2000
鳥取県,男,70～74歳,120以上130未満,1730
鳥取県,男,70～74歳,120未満,1240
島根県,男,70～74歳,180以上,116
島根県,男,70～74歳,160以上180未満,807
島根県,男,70～74歳,140以上160未満,3470
島根県,男,70～74歳,130以上140未満,3364
島根県,男,70～74歳,120以上130未満,3010
島根県,男,70～74歳,120未満,2306
岡山県,男,70～74歳,180以上,258
岡山県,男,70～74歳,160以上180未満,1602
岡山県,男,70～74歳,140以上160未満,6633
岡山県,男,70～74歳,130以上140未満,5930
岡山県,男,70～74歳,120以上130未満,5210
岡山県,男,70～74歳,120未満,4089
広島県,男,70～74歳,180以上,376
広島県,男,70～74歳,160以上180未満,1999
広島県,男,70～74歳,140以上160未満,8527
広島県,男,70～74歳,130以上140未満,8559
広島県,男,70～74歳,120以上130未満,7512
広島県,男,70～74歳,120未満,5921
山口県,男,70～74歳,180以上,215
山口県,男,70～74歳,160以上180未満,1202
山口県,男,70～74歳,140以上160未満,5018
山口県,男,70～74歳,130以上140未満,4939
山口県,男,70～74歳,120以上130未満,4307
山口県,男,70～74歳,120未満,3130
徳島県,男,70～74歳,180以上,100
徳島県,男,70～74歳,160以上180未満,668
徳島県,男,70～74歳,140以上160未満,3163
徳島県,男,70～74歳,130以上140未満,3120
徳島県,男,70～74歳,120以上130未満,2856
徳島県,男,70～74歳,120未満,2110
香川県,男,70～74歳,180以上,171
香川県,男,70～74歳,160以上180未満,904
香川県,男,70～74歳,140以上160未満,4114
香川県,男,70～74歳,130以上140未満,4124
香川県,男,70～74歳,120以上130未満,3904
香川県,男,70～74歳,120未満,3132
愛媛県,男,70～74歳,180以上,221
愛媛県,男,70～74歳,160以上180未満,1271
愛媛県,男,70～74歳,140以上160未満,4885
愛媛県,男,70～74歳,130以上140未満,4151
愛媛県,男,70～74歳,120以上130未満,3543
愛媛県,男,70～74歳,120未満,3007
高知県,男,70～74歳,180以上,129
高知県,男,70～74歳,160以上180未満,780
高知県,男,70～74歳,140以上160未満,3136
高知県,男,70～74歳,130以上140未満,2348
高知県,男,70～74歳,120以上130未満,2577
高知県,男,70～74歳,120未満,1810
福岡県,男,70～74歳,180以上,616
福岡県,男,70～74歳,160以上180未満,3641
福岡県,男,70～74歳,140以上160未満,15738
福岡県,男,70～74歳,130以上140未満,15919
福岡県,男,70～74歳,120以上130未満,15332
福岡県,男,70～74歳,120未満,11240
佐賀県,男,70～74歳,180以上,100
佐賀県,男,70～74歳,160以上180未満,574
佐賀県,男,70～74歳,140以上160未満,2868
佐賀県,男,70～74歳,130以上140未満,3010
佐賀県,男,70～74歳,120以上130未満,3481
佐賀県,男,70～74歳,120未満,2749
長崎県,男,70～74歳,180以上,183
長崎県,男,70～74歳,160以上180未満,1132
長崎県,男,70～74歳,140以上160未満,5325
長崎県,男,70～74歳,130以上140未満,5824
長崎県,男,70～74歳,120以上130未満,4790
長崎県,男,70～74歳,120未満,3536
熊本県,男,70～74歳,180以上,222
熊本県,男,70～74歳,160以上180未満,1327
熊本県,男,70～74歳,140以上160未満,6329
熊本県,男,70～74歳,130以上140未満,6407
熊本県,男,70～74歳,120以上130未満,5980
熊本県,男,70～74歳,120未満,4893
大分県,男,70～74歳,180以上,134
大分県,男,70～74歳,160以上180未満,987
大分県,男,70～74歳,140以上160未満,4667
大分県,男,70～74歳,130以上140未満,4548
大分県,男,70～74歳,120以上130未満,4498
大分県,男,70～74歳,120未満,3343
宮崎県,男,70～74歳,180以上,152
宮崎県,男,70～74歳,160以上180未満,935
宮崎県,男,70～74歳,140以上160未満,4386
宮崎県,男,70～74歳,130以上140未満,4574
宮崎県,男,70～74歳,120以上130未満,4073
宮崎県,男,70～74歳,120未満,2897
鹿児島県,男,70～74歳,180以上,183
鹿児島県,男,70～74歳,160以上180未満,1384
